url	status	bytes	local_path
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.DisableDocumentScrollWhenLightBoxOpen%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dom_store%2C.dontApplyDacOverridesOnBoBApps%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.imageEncodingAVIF%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.motionTimeAnimationsCSS%2C.overrideFloatInDistance%2C.shouldUseResponsiveImages%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useResponsiveImgClassicFixed%2C.useSvgLoaderFeature%2C.useSvgLoaderFeatureOnBuilderComps%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&deviceType=Desktop&dfCk=6&dfVersion=1.5326.0&disableStaticPagesUrlHierarchy=false&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=6ac295b9.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isMultilingualEnabled=false&isPremiumDomain=true&isTrackClicksAnalyticsEnabled=false&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&languageResolutionMethod=QueryParam&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-features&originalLanguage=en&pageId=4ea19e_e5a124c018876dc6731832e543085dfb_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&useSandboxInHTMLComp=false&viewMode=desktop	-1	0	
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&dfCk=6&dfVersion=1.5326.0&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=b30889c7.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isPremiumDomain=true&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-platform&originalLanguage=en&pageId=4ea19e_0d139ad43558cb377858310bc84f465a_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&viewMode=desktop	-1	0	
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&dfCk=6&dfVersion=1.5326.0&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=b30889c7.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isPremiumDomain=true&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-platform&originalLanguage=en&pageId=4ea19e_0d139ad43558cb377858310bc84f465a_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&viewMode=desktop	-1	0	
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&dfCk=6&dfVersion=1.5326.0&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=b30889c7.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isPremiumDomain=true&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-platform&originalLanguage=en&pageId=4ea19e_32ae64709d787bb85c09e7e59ccfd0e5_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&viewMode=desktop	-1	0	
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&dfCk=6&dfVersion=1.5326.0&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=b30889c7.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isPremiumDomain=true&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-platform&originalLanguage=en&pageId=4ea19e_d73ba0caea41decf3b1d40197a4daefc_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15034.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&viewMode=desktop	-1	0	
https://siteassets.parastorage.com/pages/pages/thunderbolt?appDefinitionIdToSiteRevision=%7B%2213d21c63-b5ec-5912-8397-c3a5ddb27a97%22%3A%22440%22%2C%2214271d6f-ba62-d045-549b-ab972ae1f70e%22%3A%2225%22%7D&beckyExperiments=.DatePickerPortal%2C.EnableCustomCSSVarsForLoginSocialBar%2C.FreemiumBannerOdeditor%2C.LoginBarEnableLoggingInStateInSSR%2C.TextInputAutoFillFix%2C.UseLoginSocialBarCustomMenu%2C.UseNewLoginBarDropdownMenuAlignment%2C.UseNewLoginSocialBarCustomMenuPositioning%2C.UseNewLoginSocialBarElementStructure%2C.UseNewLoginSocialBarMemberInitialsAvatar%2C.WixFreeSiteBannerDesktop%2C.WixFreeSiteBannerMobile%2C.addIdAsClassName%2C.buttonUdp%2C.calculateCollapsibleTextLineHeightByFont%2C.disableBuilderWixComponents%2C.dynamicSlots%2C.fiveGridLineStudioSkins%2C.isClassNameToRootEnabled%2C.migrateRepeaterUiTypeMapper%2C.svgResolver_2%2C.uiTypeNativeMappers%2C.updateRichTextSemanticClassNamesOnCorvid%2C.useClassnameInResponsiveAppWidget%2C.useImageAvifFormatInNativeProGallery%2C.useWowImageInFastGallery&blocksBuilderManifestGeneratorVersion=1.129.0&contentType=application%2Fjson&dfCk=6&dfVersion=1.5326.0&editorName=Unknown&experiments=dm_bgScrubToMotionFixer%2Cdm_masterPageVariablesQueryFixer%2Cdm_migrateOldHoverBoxToNewFixer&externalBaseUrl=https%3A%2F%2Fwww.yuzuhairandbeauty.london&fileId=b30889c7.bundle.min&formFactor=desktop&hasTPAWorkerOnSite=false&hasUserDomainMedia=false&isBuilderComponentModel=false&isHttps=true&isInSeo=false&isPremiumDomain=true&isUrlMigrated=true&isWixCodeOnPage=false&isWixCodeOnSite=false&language=en&metaSiteId=dca29a3d-043f-453c-9b80-7eb7704f723c&module=thunderbolt-platform&originalLanguage=en&pageId=4ea19e_e5a124c018876dc6731832e543085dfb_156.json&pilerExperiments=specs.piler.useEditorReactComponents&quickActionsMenuEnabled=false&registryLibrariesTopology=%5B%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22wixui%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%2C%7B%22artifactId%22%3A%22editor-elements%22%2C%22namespace%22%3A%22dsgnsys%22%2C%22url%22%3A%22https%3A%2F%2Fstatic.parastorage.com%2Fservices%2Feditor-elements%2F1.15026.0%22%7D%5D&remoteWidgetStructureBuilderVersion=1.251.0&siteId=2b49c50e-d616-4e7d-b324-e969d52f6312&siteRevision=156&staticHTMLComponentUrl=https%3A%2F%2Fwww-yuzuhairandbeauty-london.filesusr.com%2F&viewMode=desktop	-1	0	
https://static.parastorage.com/client/pfavico.ico	200	1150	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/client/pfavico.ico
https://static.parastorage.com/fonts/v2/296ebbdb-877c-42dd-aef2-d59454f660e3/v1/fraunces_120pt-semibold.woff2	200	29136	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/296ebbdb-877c-42dd-aef2-d59454f660e3/v1/fraunces_120pt-semibold.woff2
https://static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-lt-w10-roman.woff2	200	24252	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-lt-w10-roman.woff2
https://static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-w01-roman.woff2	200	36712	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-w01-roman.woff2
https://static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-w02-roman.woff2	200	41956	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/2af1bf48-e783-4da8-9fa0-599dde29f2d5/v1/helvetica-w02-roman.woff2
https://static.parastorage.com/fonts/v2/5f456a47-a870-4626-bedc-13c20ea75b36/v1/trend-sans-w00-four.woff2	200	43404	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/5f456a47-a870-4626-bedc-13c20ea75b36/v1/trend-sans-w00-four.woff2
https://static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2	200	18428	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2
https://static.parastorage.com/fonts/v2/93acb808-744e-4428-8997-cf787e08acf8/v1/fraunces_120pt-semibold.woff2	200	29184	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/93acb808-744e-4428-8997-cf787e08acf8/v1/fraunces_120pt-semibold.woff2
https://static.parastorage.com/fonts/v2/af36905f-3c92-4ef9-b0c1-f91432f16ac1/v1/avenir-lt-w01_35-light1475496.woff2	200	17216	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/af36905f-3c92-4ef9-b0c1-f91432f16ac1/v1/avenir-lt-w01_35-light1475496.woff2
https://static.parastorage.com/fonts/v2/af36905f-3c92-4ef9-b0c1-f91432f16ac1/v1/avenir-lt-w05_35-light.woff2	200	24560	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/af36905f-3c92-4ef9-b0c1-f91432f16ac1/v1/avenir-lt-w05_35-light.woff2
https://static.parastorage.com/fonts/v2/cbb118cc-933f-4bd9-a15d-b652c420b710/v1/fraunces_120pt-semibold.woff2	200	35884	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/cbb118cc-933f-4bd9-a15d-b652c420b710/v1/fraunces_120pt-semibold.woff2
https://static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w01-light.woff2	200	20988	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w01-light.woff2
https://static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w02-light.woff2	200	37024	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w02-light.woff2
https://static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w10-light.woff2	200	15504	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/eca8b0cd-45d8-43cf-aee7-ca462bc5497c/v1/din-next-w10-light.woff2
https://static.parastorage.com/fonts/v2/f3fc14cf-004c-4dad-8fa9-8f75f7cdb270/v1/fraunces_120pt-semibold.woff2	200	35792	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/fonts/v2/f3fc14cf-004c-4dad-8fa9-8f75f7cdb270/v1/fraunces_120pt-semibold.woff2
https://static.parastorage.com/services	403	0	
https://static.parastorage.com/services/auto-frontend-modules/1.6238.0	403	0	
https://static.parastorage.com/services/bookings-app-builder-controllers/1.1941.0/	403	0	
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarController.bundle.min.js	200	509638	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarController.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarViewerWidget.bundle.min.js	200	2434854	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarViewerWidgetNoCss.bundle.min.js	200	1636982	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetController.bundle.min.js	200	509860	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetController.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetViewerWidget.bundle.min.js	200	2434614	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetViewerWidgetNoCss.bundle.min.js	200	1636758	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/BookingCalendarWidgetViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaController.bundle.min.js	200	510443	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaController.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaViewerWidget.bundle.min.js	200	2434594	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaViewerWidgetNoCss.bundle.min.js	200	1636742	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/DailyAgendaViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableController.bundle.min.js	200	510330	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableController.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableViewerWidget.bundle.min.js	200	2434606	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableViewerWidgetNoCss.bundle.min.js	200	1636748	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-calendar-widget/1.3552.0/WeeklyTimetableViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaController.bundle.min.js	200	247296	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaController.bundle.min.js
https://static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaViewerWidget.bundle.min.js	200	1002295	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaViewerWidgetNoCss.bundle.min.js	200	521563	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-daily-agenda-widget/1.617.0/DailyAgendaViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormController.bundle.min.js	200	1527886	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormController.bundle.min.js
https://static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormViewerWidget.bundle.min.js	200	3061803	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormViewerWidgetNoCss.bundle.min.js	200	1890501	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-form-widget/1.2384.0/BookingsFormViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsController.bundle.min.js	200	230390	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsController.bundle.min.js
https://static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsViewerWidget.bundle.min.js	200	1888706	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsViewerWidget.bundle.min.js
https://static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsViewerWidgetNoCss.bundle.min.js	200	1341188	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-my-bookings-widget/1.651.0/MyBookingsViewerWidgetNoCss.bundle.min.js
https://static.parastorage.com/services/bookings-service-details-widget/1.3470.0/BookingServicePageController.bundle.min.js	200	401717	/workspace/archive/yuzu_site_extra_assets/static.parastorage.com/services/bookings-service-details-widget/1.3470.0/BookingServicePageController.bundle.min.js
